date,addresses_nonzero_balance
2018-02-19,24511785.0
2018-02-20,24472858.0
2018-02-21,24462398.0
2018-02-22,24488829.0
2018-02-23,24420008.0
2018-02-24,24233890.0
2018-02-25,24232572.0
2018-02-26,24205592.0
2018-02-27,24220659.0
2018-02-28,24119305.0
2018-03-01,24052964.0
2018-03-02,24044550.0
2018-03-03,23747848.0
2018-03-04,23512290.0
2018-03-05,23325005.0
2018-03-06,23142817.0
2018-03-07,22898724.0
2018-03-08,22606682.0
2018-03-09,22404812.0
2018-03-10,22111354.0
2018-03-11,21731732.0
2018-03-12,21489067.0
2018-03-13,21317187.0
2018-03-14,21334545.0
2018-03-15,21356751.0
2018-03-16,21396917.0
2018-03-17,21432250.0
2018-03-18,21452054.0
2018-03-19,21461504.0
2018-03-20,21492340.0
2018-03-21,21518126.0
2018-03-22,21522534.0
2018-03-23,21494900.0
2018-03-24,21461294.0
2018-03-25,21465503.0
2018-03-26,21453830.0
2018-03-27,21418626.0
2018-03-28,21422107.0
2018-03-29,21448642.0
2018-03-30,21494903.0
2018-03-31,21477006.0
2018-04-01,21495240.0
2018-04-02,21525489.0
2018-04-03,21529027.0
2018-04-04,21550367.0
2018-04-05,21570748.0
2018-04-06,21592081.0
2018-04-07,21563819.0
2018-04-08,21598479.0
2018-04-09,21589710.0
2018-04-10,21606070.0
2018-04-11,21616330.0
2018-04-12,21615512.0
2018-04-13,21661067.0
2018-04-14,21692295.0
2018-04-15,21670001.0
2018-04-16,21541789.0
2018-04-17,21562694.0
2018-04-18,21598950.0
2018-04-19,21647582.0
2018-04-20,21701713.0
2018-04-21,21679491.0
2018-04-22,21724305.0
2018-04-23,21768073.0
2018-04-24,21774754.0
2018-04-25,21763337.0
2018-04-26,21774140.0
2018-04-27,21809585.0
2018-04-28,21842542.0
2018-04-29,21877374.0
2018-04-30,21897931.0
2018-05-01,21969721.0
2018-05-02,21933388.0
2018-05-03,21970687.0
2018-05-04,21997521.0
2018-05-05,22006666.0
2018-05-06,22019555.0
2018-05-07,21990621.0
2018-05-08,21999713.0
2018-05-09,22028850.0
2018-05-10,22055708.0
2018-05-11,22000634.0
2018-05-12,22004903.0
2018-05-13,22018222.0
2018-05-14,22026466.0
2018-05-15,22039090.0
2018-05-16,22059219.0
2018-05-17,22022344.0
2018-05-18,21996942.0
2018-05-19,22006440.0
2018-05-20,22048222.0
2018-05-21,22037020.0
2018-05-22,22056998.0
2018-05-23,22067724.0
2018-05-24,22110429.0
2018-05-25,22124743.0
2018-05-26,22155527.0
2018-05-27,22185364.0
2018-05-28,22155525.0
2018-05-29,22157990.0
2018-05-30,22176008.0
2018-05-31,22172540.0
2018-06-01,22243052.0
2018-06-02,22256161.0
2018-06-03,22268807.0
2018-06-04,22224628.0
2018-06-05,22230881.0
2018-06-06,22239413.0
2018-06-07,22250031.0
2018-06-08,22272608.0
2018-06-09,22287449.0
2018-06-10,22290908.0
2018-06-11,22307308.0
2018-06-12,22298569.0
2018-06-13,22281246.0
2018-06-14,22298640.0
2018-06-15,22307615.0
2018-06-16,22343669.0
2018-06-17,22362075.0
2018-06-18,22369261.0
2018-06-19,22323634.0
2018-06-20,22333051.0
2018-06-21,22352276.0
2018-06-22,22358173.0
2018-06-23,22383537.0
2018-06-24,22399991.0
2018-06-25,22388355.0
2018-06-26,22402396.0
2018-06-27,22402065.0
2018-06-28,22393520.0
2018-06-29,22426853.0
2018-06-30,22407168.0
2018-07-01,22421398.0
2018-07-02,22415135.0
2018-07-03,22395820.0
2018-07-04,22416383.0
2018-07-05,22437814.0
2018-07-06,22516124.0
2018-07-07,22532294.0
2018-07-08,22537262.0
2018-07-09,22545557.0
2018-07-10,22518210.0
2018-07-11,22506237.0
2018-07-12,22111761.0
2018-07-13,21812400.0
2018-07-14,21517605.0
2018-07-15,21478960.0
2018-07-16,21484668.0
2018-07-17,21465608.0
2018-07-18,21435453.0
2018-07-19,21434225.0
2018-07-20,21449907.0
2018-07-21,21459263.0
2018-07-22,21498292.0
2018-07-23,21446436.0
2018-07-24,21485984.0
2018-07-25,21488836.0
2018-07-26,21522453.0
2018-07-27,21567569.0
2018-07-28,21551957.0
2018-07-29,21588062.0
2018-07-30,21596731.0
2018-07-31,21594819.0
2018-08-01,21610907.0
2018-08-02,21605961.0
2018-08-03,21636919.0
2018-08-04,21660122.0
2018-08-05,21673559.0
2018-08-06,21666049.0
2018-08-07,21654186.0
2018-08-08,21673582.0
2018-08-09,21663258.0
2018-08-10,21665807.0
2018-08-11,21660650.0
2018-08-12,21670247.0
2018-08-13,21671072.0
2018-08-14,21695160.0
2018-08-15,21723678.0
2018-08-16,21746362.0
2018-08-17,21758890.0
2018-08-18,21788304.0
2018-08-19,21799543.0
2018-08-20,21789481.0
2018-08-21,21806503.0
2018-08-22,21822568.0
2018-08-23,21853073.0
2018-08-24,21860480.0
2018-08-25,21862981.0
2018-08-26,21849391.0
2018-08-27,21806738.0
2018-08-28,21786748.0
2018-08-29,21796894.0
2018-08-30,21792110.0
2018-08-31,21807156.0
2018-09-01,21815930.0
2018-09-02,21847195.0
2018-09-03,21840323.0
2018-09-04,21845133.0
2018-09-05,21845497.0
2018-09-06,21841050.0
2018-09-07,21859545.0
2018-09-08,21864518.0
2018-09-09,21874517.0
2018-09-10,21870686.0
2018-09-11,21855691.0
2018-09-12,21866437.0
2018-09-13,21870372.0
2018-09-14,21885292.0
2018-09-15,21897951.0
2018-09-16,21925350.0
2018-09-17,21945295.0
2018-09-18,21943544.0
2018-09-19,21948933.0
2018-09-20,21967146.0
2018-09-21,21982827.0
2018-09-22,22005223.0
2018-09-23,22036564.0
2018-09-24,22055565.0
2018-09-25,22061891.0
2018-09-26,22067024.0
2018-09-27,22073943.0
2018-09-28,22103348.0
2018-09-29,22130398.0
2018-09-30,22157312.0
2018-10-01,22130571.0
2018-10-02,22103880.0
2018-10-03,22210668.0
2018-10-04,22269093.0
2018-10-05,22311721.0
2018-10-06,22325094.0
2018-10-07,22306114.0
2018-10-08,22301955.0
2018-10-09,22319938.0
2018-10-10,22356233.0
2018-10-11,22360854.0
2018-10-12,22345893.0
2018-10-13,22347084.0
2018-10-14,22356496.0
2018-10-15,22357547.0
2018-10-16,22352884.0
2018-10-17,22355758.0
2018-10-18,22368927.0
2018-10-19,22378024.0
2018-10-20,22388239.0
2018-10-21,22408274.0
2018-10-22,22415825.0
2018-10-23,22416880.0
2018-10-24,22437415.0
2018-10-25,22447842.0
2018-10-26,22440754.0
2018-10-27,22443407.0
2018-10-28,22459452.0
2018-10-29,22442740.0
2018-10-30,22443793.0
2018-10-31,22453269.0
2018-11-01,22460016.0
2018-11-02,22463490.0
2018-11-03,22455207.0
2018-11-04,22398264.0
2018-11-05,22424268.0
2018-11-06,22446642.0
2018-11-07,22456601.0
2018-11-08,22439362.0
2018-11-09,22463000.0
2018-11-10,22484004.0
2018-11-11,22490845.0
2018-11-12,22515245.0
2018-11-13,22547088.0
2018-11-14,22557100.0
2018-11-15,22555048.0
2018-11-16,22570553.0
2018-11-17,22577650.0
2018-11-18,22572826.0
2018-11-19,22554337.0
2018-11-20,22528825.0
2018-11-21,22545503.0
2018-11-22,22516992.0
2018-11-23,22517843.0
2018-11-24,22498954.0
2018-11-25,22498620.0
2018-11-26,22501206.0
2018-11-27,22492471.0
2018-11-28,22507581.0
2018-11-29,22522052.0
2018-11-30,22550391.0
2018-12-01,22541763.0
2018-12-02,22542619.0
2018-12-03,22561983.0
2018-12-04,22553345.0
2018-12-05,22558029.0
2018-12-06,22556804.0
2018-12-07,22559962.0
2018-12-08,22557696.0
2018-12-09,22552016.0
2018-12-10,22550462.0
2018-12-11,22524554.0
2018-12-12,22505333.0
2018-12-13,22472296.0
2018-12-14,22400878.0
2018-12-15,22356648.0
2018-12-16,22321756.0
2018-12-17,22269014.0
2018-12-18,22255789.0
2018-12-19,22222768.0
2018-12-20,22226231.0
2018-12-21,22233154.0
2018-12-22,22207546.0
2018-12-23,22201048.0
2018-12-24,22196659.0
2018-12-25,22203378.0
2018-12-26,22211860.0
2018-12-27,22192239.0
2018-12-28,22205202.0
2018-12-29,22219649.0
2018-12-30,22227510.0
2018-12-31,22210381.0
2019-01-01,22212202.0
2019-01-02,22191324.0
2019-01-03,22196377.0
2019-01-04,22214421.0
2019-01-05,22230004.0
2019-01-06,22249359.0
2019-01-07,22251072.0
2019-01-08,22264536.0
2019-01-09,22281052.0
2019-01-10,22291209.0
2019-01-11,22311300.0
2019-01-12,22335739.0
2019-01-13,22357018.0
2019-01-14,22389853.0
2019-01-15,22405998.0
2019-01-16,22423718.0
2019-01-17,22442640.0
2019-01-18,22476507.0
2019-01-19,22496588.0
2019-01-20,22497775.0
2019-01-21,22516828.0
2019-01-22,22529817.0
2019-01-23,22505868.0
2019-01-24,22511441.0
2019-01-25,22545838.0
2019-01-26,22566247.0
2019-01-27,22584989.0
2019-01-28,22595380.0
2019-01-29,22615991.0
2019-01-30,22633650.0
2019-01-31,22656254.0
2019-02-01,22663593.0
2019-02-02,22675679.0
2019-02-03,22687505.0
2019-02-04,22704955.0
2019-02-05,22759530.0
2019-02-06,22738099.0
2019-02-07,22750156.0
2019-02-08,22759645.0
2019-02-09,22769181.0
2019-02-10,22799142.0
2019-02-11,22750134.0
2019-02-12,22611578.0
2019-02-13,22596284.0
2019-02-14,22631150.0
2019-02-15,22654057.0
2019-02-16,22665793.0
2019-02-17,22684426.0
2019-02-18,22689142.0
2019-02-19,22719496.0
2019-02-20,22739722.0
2019-02-21,22773497.0
2019-02-22,22762929.0
2019-02-23,22800704.0
2019-02-24,22823864.0
2019-02-25,22834633.0
2019-02-26,22858382.0
2019-02-27,22876930.0
2019-02-28,22886430.0
2019-03-01,22911204.0
2019-03-02,22943870.0
2019-03-03,22960471.0
2019-03-04,22965388.0
2019-03-05,22986668.0
2019-03-06,22969085.0
2019-03-07,22991985.0
2019-03-08,23012821.0
2019-03-09,23056900.0
2019-03-10,23083704.0
2019-03-11,23105396.0
2019-03-12,23140614.0
2019-03-13,23129190.0
2019-03-14,23136277.0
2019-03-15,23171850.0
2019-03-16,23202290.0
2019-03-17,23240476.0
2019-03-18,23259741.0
2019-03-19,23275231.0
2019-03-20,23273499.0
2019-03-21,23296533.0
2019-03-22,23314850.0
2019-03-23,23348153.0
2019-03-24,23361432.0
2019-03-25,23374629.0
2019-03-26,23419824.0
2019-03-27,23443395.0
2019-03-28,23478225.0
2019-03-29,23511704.0
2019-03-30,23533420.0
2019-03-31,23543369.0
2019-04-01,23591704.0
2019-04-02,23644589.0
2019-04-03,23666132.0
2019-04-04,23708199.0
2019-04-05,23699321.0
2019-04-06,23681601.0
2019-04-07,23694571.0
2019-04-08,23732401.0
2019-04-09,23749757.0
2019-04-10,23792281.0
2019-04-11,23847576.0
2019-04-12,23864962.0
2019-04-13,23909302.0
2019-04-14,23910325.0
2019-04-15,23924069.0
2019-04-16,23923578.0
2019-04-17,23940892.0
2019-04-18,23977597.0
2019-04-19,24027060.0
2019-04-20,23978310.0
2019-04-21,23890713.0
2019-04-22,23939708.0
2019-04-23,24001368.0
2019-04-24,24004842.0
2019-04-25,24056006.0
2019-04-26,24097666.0
2019-04-27,24130766.0
2019-04-28,24162587.0
2019-04-29,24178225.0
2019-04-30,24177674.0
2019-05-01,24198571.0
2019-05-02,24208578.0
2019-05-03,24241363.0
2019-05-04,24281528.0
2019-05-05,24310860.0
2019-05-06,24334781.0
2019-05-07,24393625.0
2019-05-08,24429486.0
2019-05-09,24469371.0
2019-05-10,24563612.0
2019-05-11,24593347.0
2019-05-12,24539482.0
2019-05-13,24566479.0
2019-05-14,24625580.0
2019-05-15,24716216.0
2019-05-16,24801548.0
2019-05-17,24831300.0
2019-05-18,24795338.0
2019-05-19,24782968.0
2019-05-20,24821212.0
2019-05-21,24849447.0
2019-05-22,24866360.0
2019-05-23,24905817.0
2019-05-24,24918335.0
2019-05-25,24922286.0
2019-05-26,24928370.0
2019-05-27,24948532.0
2019-05-28,24954249.0
2019-05-29,25005121.0
2019-05-30,25044863.0
2019-05-31,25129070.0
2019-06-01,25080506.0
2019-06-02,25080160.0
2019-06-03,25128181.0
2019-06-04,25177256.0
2019-06-05,25171025.0
2019-06-06,25186338.0
2019-06-07,25172644.0
2019-06-08,25197559.0
2019-06-09,25234175.0
2019-06-10,25270495.0
2019-06-11,25290580.0
2019-06-12,25326148.0
2019-06-13,25351051.0
2019-06-14,25317502.0
2019-06-15,25307092.0
2019-06-16,25332904.0
2019-06-17,25412266.0
2019-06-18,25423154.0
2019-06-19,25434742.0
2019-06-20,25492508.0
2019-06-21,25550731.0
2019-06-22,25612229.0
2019-06-23,25564531.0
2019-06-24,25514347.0
2019-06-25,25569205.0
2019-06-26,25642311.0
2019-06-27,25751288.0
2019-06-28,25752495.0
2019-06-29,25705506.0
2019-06-30,25715310.0
2019-07-01,25757546.0
2019-07-02,25785139.0
2019-07-03,25787442.0
2019-07-04,25794834.0
2019-07-05,25826966.0
2019-07-06,25887392.0
2019-07-07,25904132.0
2019-07-08,25939053.0
2019-07-09,25982281.0
2019-07-10,26045259.0
2019-07-11,26093353.0
2019-07-12,26079577.0
2019-07-13,26083138.0
2019-07-14,26092437.0
2019-07-15,26135489.0
2019-07-16,26169548.0
2019-07-17,26212825.0
2019-07-18,26283195.0
2019-07-19,26316031.0
2019-07-20,26289610.0
2019-07-21,26305995.0
2019-07-22,26336192.0
2019-07-23,26356895.0
2019-07-24,26310577.0
2019-07-25,26312884.0
2019-07-26,26344269.0
2019-07-27,26372487.0
2019-07-28,26384573.0
2019-07-29,26377798.0
2019-07-30,26392352.0
2019-07-31,26397367.0
2019-08-01,26401017.0
2019-08-02,26409903.0
2019-08-03,26434006.0
2019-08-04,26438620.0
2019-08-05,26460240.0
2019-08-06,26463914.0
2019-08-07,26472099.0
2019-08-08,26430369.0
2019-08-09,26450573.0
2019-08-10,26463681.0
2019-08-11,26487009.0
2019-08-12,26499192.0
2019-08-13,26420003.0
2019-08-14,26410157.0
2019-08-15,26426413.0
2019-08-16,26461283.0
2019-08-17,26496453.0
2019-08-18,26528935.0
2019-08-19,26543938.0
2019-08-20,26558628.0
2019-08-21,26611026.0
2019-08-22,26626992.0
2019-08-23,26633225.0
2019-08-24,26552975.0
2019-08-25,26585060.0
2019-08-26,26593558.0
2019-08-27,26600771.0
2019-08-28,26611443.0
2019-08-29,26619651.0
2019-08-30,26626678.0
2019-08-31,26655756.0
2019-09-01,26673906.0
2019-09-02,26679645.0
2019-09-03,26707644.0
2019-09-04,26710986.0
2019-09-05,26730130.0
2019-09-06,26756791.0
2019-09-07,26788015.0
2019-09-08,26824576.0
2019-09-09,26795789.0
2019-09-10,26767932.0
2019-09-11,26738747.0
2019-09-12,26771363.0
2019-09-13,26768478.0
2019-09-14,26792671.0
2019-09-15,26818963.0
2019-09-16,26818470.0
2019-09-17,26816145.0
2019-09-18,26745340.0
2019-09-19,26777995.0
2019-09-20,26809720.0
2019-09-21,26837539.0
2019-09-22,26881759.0
2019-09-23,26910933.0
2019-09-24,26889482.0
2019-09-25,26866515.0
2019-09-26,26871160.0
2019-09-27,26897234.0
2019-09-28,26915496.0
2019-09-29,26949796.0
2019-09-30,26957611.0
2019-10-01,26971178.0
2019-10-02,26996311.0
2019-10-03,27017723.0
2019-10-04,27055506.0
2019-10-05,27084093.0
2019-10-06,27122736.0
2019-10-07,27124146.0
2019-10-08,27137820.0
2019-10-09,27168209.0
2019-10-10,27190219.0
2019-10-11,27216064.0
2019-10-12,27257136.0
2019-10-13,27302321.0
2019-10-14,27324259.0
2019-10-15,27350512.0
2019-10-16,27361532.0
2019-10-17,27350850.0
2019-10-18,27385324.0
2019-10-19,27434686.0
2019-10-20,27472272.0
2019-10-21,27496990.0
2019-10-22,27519547.0
2019-10-23,27528120.0
2019-10-24,27534546.0
2019-10-25,27538727.0
2019-10-26,27537211.0
2019-10-27,27568496.0
2019-10-28,27572479.0
2019-10-29,27585871.0
2019-10-30,27611105.0
2019-10-31,27617555.0
2019-11-01,27613058.0
2019-11-02,27645124.0
2019-11-03,27670712.0
2019-11-04,27699621.0
2019-11-05,27707266.0
2019-11-06,27656012.0
2019-11-07,27640551.0
2019-11-08,27667512.0
2019-11-09,27669123.0
2019-11-10,27695056.0
2019-11-11,27713597.0
2019-11-12,27743837.0
2019-11-13,27754283.0
2019-11-14,27749856.0
2019-11-15,27799780.0
2019-11-16,27826018.0
2019-11-17,27839688.0
2019-11-18,27872166.0
2019-11-19,27820923.0
2019-11-20,27854266.0
2019-11-21,27862097.0
2019-11-22,27888798.0
2019-11-23,27916353.0
2019-11-24,27971851.0
2019-11-25,28005727.0
2019-11-26,28021899.0
2019-11-27,27978177.0
2019-11-28,28012860.0
2019-11-29,28042309.0
2019-11-30,28061101.0
2019-12-01,28110518.0
2019-12-02,28138418.0
2019-12-03,28166705.0
2019-12-04,28196169.0
2019-12-05,28203149.0
2019-12-06,28191992.0
2019-12-07,28182127.0
2019-12-08,28200950.0
2019-12-09,28169182.0
2019-12-10,28122489.0
2019-12-11,28055511.0
2019-12-12,28067521.0
2019-12-13,28088845.0
2019-12-14,28110784.0
2019-12-15,28071844.0
2019-12-16,28037826.0
2019-12-17,27909506.0
2019-12-18,27936314.0
2019-12-19,27948002.0
2019-12-20,27989336.0
2019-12-21,28034078.0
2019-12-22,28052418.0
2019-12-23,28061374.0
2019-12-24,28078135.0
2019-12-25,28088670.0
2019-12-26,28103653.0
2019-12-27,28130644.0
2019-12-28,28173905.0
2019-12-29,28208332.0
2019-12-30,28221164.0
2019-12-31,28219418.0
2020-01-01,28243970.0
2020-01-02,28222275.0
2020-01-03,28222661.0
2020-01-04,28249916.0
2020-01-05,28289331.0
2020-01-06,28287295.0
2020-01-07,28304802.0
2020-01-08,28337004.0
2020-01-09,28323105.0
2020-01-10,28364849.0
2020-01-11,28421890.0
2020-01-12,28460074.0
2020-01-13,28476474.0
2020-01-14,28477891.0
2020-01-15,28508054.0
2020-01-16,28537219.0
2020-01-17,28555948.0
2020-01-18,28609653.0
2020-01-19,28636775.0
2020-01-20,28643840.0
2020-01-21,28640241.0
2020-01-22,28625004.0
2020-01-23,28609117.0
2020-01-24,28617477.0
2020-01-25,28605795.0
2020-01-26,28626991.0
2020-01-27,28625405.0
2020-01-28,28612196.0
2020-01-29,28629415.0
2020-01-30,28647885.0
2020-01-31,28658140.0
2020-02-01,28670649.0
2020-02-02,28645556.0
2020-02-03,28589559.0
2020-02-04,28600257.0
2020-02-05,28610419.0
2020-02-06,28637633.0
2020-02-07,28612361.0
2020-02-08,28630738.0
2020-02-09,28660918.0
2020-02-10,28703663.0
2020-02-11,28699535.0
2020-02-12,28731522.0
2020-02-13,28737036.0
2020-02-14,28784815.0
2020-02-15,28812905.0
2020-02-16,28826755.0
2020-02-17,28846769.0
2020-02-18,28853374.0
2020-02-19,28861090.0
2020-02-20,28867827.0
2020-02-21,28884174.0
2020-02-22,28937688.0
2020-02-23,28973291.0
2020-02-24,28986211.0
2020-02-25,29028480.0
2020-02-26,29057991.0
2020-02-27,29068465.0
2020-02-28,29098485.0
2020-02-29,29145196.0
2020-03-01,29178451.0
2020-03-02,29193063.0
2020-03-03,29184082.0
2020-03-04,29205111.0
2020-03-05,29238628.0
2020-03-06,29257602.0
2020-03-07,29306128.0
2020-03-08,29352576.0
2020-03-09,29371000.0
2020-03-10,29382259.0
2020-03-11,29410216.0
2020-03-12,29418906.0
2020-03-13,29450354.0
2020-03-14,29423401.0
2020-03-15,29384401.0
2020-03-16,29423644.0
2020-03-17,29441666.0
2020-03-18,29502569.0
2020-03-19,29554153.0
2020-03-20,29628332.0
2020-03-21,29644407.0
2020-03-22,29679719.0
2020-03-23,29724468.0
2020-03-24,29746268.0
2020-03-25,29828646.0
2020-03-26,29725734.0
2020-03-27,29638929.0
2020-03-28,29688277.0
2020-03-29,29729024.0
2020-03-30,29714129.0
2020-03-31,29673977.0
2020-04-01,29644658.0
2020-04-02,29651973.0
2020-04-03,29676801.0
2020-04-04,29705680.0
2020-04-05,29758827.0
2020-04-06,29780768.0
2020-04-07,29679933.0
2020-04-08,29691141.0
2020-04-09,29733110.0
2020-04-10,29766779.0
2020-04-11,29808130.0
2020-04-12,29832419.0
2020-04-13,29828081.0
2020-04-14,29822795.0
2020-04-15,29750183.0
2020-04-16,29780844.0
2020-04-17,29772988.0
2020-04-18,29705775.0
2020-04-19,29690909.0
2020-04-20,29711722.0
2020-04-21,29753578.0
2020-04-22,29841163.0
2020-04-23,29861286.0
2020-04-24,29903149.0
2020-04-25,29909898.0
2020-04-26,29944512.0
2020-04-27,29978884.0
2020-04-28,29964061.0
2020-04-29,30055286.0
2020-04-30,30134862.0
2020-05-01,30186169.0
2020-05-02,30061204.0
2020-05-03,29976637.0
2020-05-04,30022575.0
2020-05-05,30003342.0
2020-05-06,30004866.0
2020-05-07,30013428.0
2020-05-08,30057192.0
2020-05-09,30074395.0
2020-05-10,30036069.0
2020-05-11,30000168.0
2020-05-12,30034273.0
2020-05-13,30095244.0
2020-05-14,30115682.0
2020-05-15,30176066.0
2020-05-16,30160889.0
2020-05-17,30131424.0
2020-05-18,30068592.0
2020-05-19,30047189.0
2020-05-20,30067847.0
2020-05-21,30060551.0
2020-05-22,30117186.0
2020-05-23,30096054.0
2020-05-24,29983015.0
2020-05-25,29959770.0
2020-05-26,29972784.0
2020-05-27,29935449.0
2020-05-28,29968628.0
2020-05-29,29984838.0
2020-05-30,29898547.0
2020-05-31,29820438.0
2020-06-01,29832022.0
2020-06-02,29882922.0
2020-06-03,29881224.0
2020-06-04,29880420.0
2020-06-05,29883244.0
2020-06-06,29898425.0
2020-06-07,29918148.0
2020-06-08,29848454.0
2020-06-09,29834296.0
2020-06-10,29860935.0
2020-06-11,29829933.0
2020-06-12,29847827.0
2020-06-13,29818430.0
2020-06-14,29855863.0
2020-06-15,29894815.0
2020-06-16,29907482.0
2020-06-17,29959765.0
2020-06-18,29971211.0
2020-06-19,29994957.0
2020-06-20,30025720.0
2020-06-21,30009979.0
2020-06-22,30070380.0
2020-06-23,30054922.0
2020-06-24,30039649.0
2020-06-25,30077823.0
2020-06-26,30064323.0
2020-06-27,30078802.0
2020-06-28,30122959.0
2020-06-29,30093889.0
2020-06-30,30095517.0
2020-07-01,30104560.0
2020-07-02,30113662.0
2020-07-03,30122536.0
2020-07-04,30118151.0
2020-07-05,30084381.0
2020-07-06,30073530.0
2020-07-07,30127524.0
2020-07-08,30142091.0
2020-07-09,30131619.0
2020-07-10,30132422.0
2020-07-11,30110882.0
2020-07-12,30127086.0
2020-07-13,30170150.0
2020-07-14,30251950.0
2020-07-15,30290620.0
2020-07-16,30364832.0
2020-07-17,30457428.0
2020-07-18,30500286.0
2020-07-19,30438928.0
2020-07-20,30460909.0
2020-07-21,30533388.0
2020-07-22,30612270.0
2020-07-23,30663581.0
2020-07-24,30670476.0
2020-07-25,30619577.0
2020-07-26,30506126.0
2020-07-27,30533852.0
2020-07-28,30594011.0
2020-07-29,30631543.0
2020-07-30,30696956.0
2020-07-31,30717718.0
2020-08-01,30704460.0
2020-08-02,30652794.0
2020-08-03,30609295.0
2020-08-04,30655863.0
2020-08-05,30696224.0
2020-08-06,30692168.0
2020-08-07,30681233.0
2020-08-08,30638711.0
2020-08-09,30564216.0
2020-08-10,30616955.0
2020-08-11,30637105.0
2020-08-12,30632858.0
2020-08-13,30703291.0
2020-08-14,30722820.0
2020-08-15,30720441.0
2020-08-16,30657776.0
2020-08-17,30758605.0
2020-08-18,30853116.0
2020-08-19,30927785.0
2020-08-20,30978034.0
2020-08-21,30893499.0
2020-08-22,30903471.0
2020-08-23,30818743.0
2020-08-24,30885844.0
2020-08-25,30952553.0
2020-08-26,30963610.0
2020-08-27,31066089.0
2020-08-28,31042843.0
2020-08-29,30968504.0
2020-08-30,30952104.0
2020-08-31,31018811.0
2020-09-01,31126726.0
2020-09-02,31191267.0
2020-09-03,31258348.0
2020-09-04,31263254.0
2020-09-05,31294945.0
2020-09-06,31136152.0
2020-09-07,31022436.0
2020-09-08,31060235.0
2020-09-09,31110020.0
2020-09-10,31093567.0
2020-09-11,31134188.0
2020-09-12,31121579.0
2020-09-13,31124529.0
2020-09-14,31139055.0
2020-09-15,31236943.0
2020-09-16,31272640.0
2020-09-17,31224717.0
2020-09-18,31270993.0
2020-09-19,31287293.0
2020-09-20,31269790.0
2020-09-21,31297110.0
2020-09-22,31351664.0
2020-09-23,31424635.0
2020-09-24,31495492.0
2020-09-25,31432293.0
2020-09-26,31351779.0
2020-09-27,31359411.0
2020-09-28,31432894.0
2020-09-29,31532665.0
2020-09-30,31513105.0
2020-10-01,31599544.0
2020-10-02,31642981.0
2020-10-03,31577493.0
2020-10-04,31495721.0
2020-10-05,31511200.0
2020-10-06,31573720.0
2020-10-07,31618297.0
2020-10-08,31620033.0
2020-10-09,31658564.0
2020-10-10,31671398.0
2020-10-11,31683958.0
2020-10-12,31706147.0
2020-10-13,31717460.0
2020-10-14,31779173.0
2020-10-15,31819110.0
2020-10-16,31871261.0
2020-10-17,31892654.0
2020-10-18,31930502.0
2020-10-19,32023963.0
2020-10-20,32099465.0
2020-10-21,32143394.0
2020-10-22,32236755.0
2020-10-23,32317809.0
2020-10-24,32194368.0
2020-10-25,32160550.0
2020-10-26,32232814.0
2020-10-27,32342121.0
2020-10-28,32468617.0
2020-10-29,32585396.0
2020-10-30,32665137.0
2020-10-31,32727176.0
2020-11-01,32744250.0
2020-11-02,32807307.0
2020-11-03,32872543.0
2020-11-04,32748142.0
2020-11-05,32773602.0
2020-11-06,32802979.0
2020-11-07,32666743.0
2020-11-08,32596193.0
2020-11-09,32452226.0
2020-11-10,32448168.0
2020-11-11,32477053.0
2020-11-12,32483809.0
2020-11-13,32516041.0
2020-11-14,32521534.0
2020-11-15,32503672.0
2020-11-16,32497912.0
2020-11-17,32530652.0
2020-11-18,32549310.0
2020-11-19,32568314.0
2020-11-20,32536640.0
2020-11-21,32504836.0
2020-11-22,32517657.0
2020-11-23,32547364.0
2020-11-24,32661737.0
2020-11-25,32754962.0
2020-11-26,32745492.0
2020-11-27,32700696.0
2020-11-28,32611458.0
2020-11-29,32611873.0
2020-11-30,32684259.0
2020-12-01,32789617.0
2020-12-02,32913442.0
2020-12-03,32908203.0
2020-12-04,32914966.0
2020-12-05,32803597.0
2020-12-06,32764285.0
2020-12-07,32778444.0
2020-12-08,32823871.0
2020-12-09,32886684.0
2020-12-10,32949133.0
2020-12-11,32939195.0
2020-12-12,32948255.0
2020-12-13,32921401.0
2020-12-14,32985234.0
2020-12-15,33024159.0
2020-12-16,33083484.0
2020-12-17,33202563.0
2020-12-18,33301041.0
2020-12-19,33288263.0
2020-12-20,33183189.0
2020-12-21,33073918.0
2020-12-22,33095055.0
2020-12-23,33137357.0
2020-12-24,33144113.0
2020-12-25,33099397.0
2020-12-26,33101984.0
2020-12-27,33096786.0
2020-12-28,33050980.0
2020-12-29,33061743.0
2020-12-30,33072126.0
2020-12-31,33064517.0
2021-01-01,33000681.0
2021-01-02,32984981.0
2021-01-03,33028844.0
2021-01-04,33041352.0
2021-01-05,33098175.0
2021-01-06,33141507.0
2021-01-07,33290549.0
2021-01-08,33433657.0
2021-01-09,33510601.0
2021-01-10,33515769.0
2021-01-11,33558765.0
2021-01-12,33564394.0
2021-01-13,33566981.0
2021-01-14,33633046.0
2021-01-15,33629086.0
2021-01-16,33634101.0
2021-01-17,33604402.0
2021-01-18,33611890.0
2021-01-19,33667409.0
2021-01-20,33734148.0
2021-01-21,33779119.0
2021-01-22,33836187.0
2021-01-23,33789322.0
2021-01-24,33725566.0
2021-01-25,33708438.0
2021-01-26,33678311.0
2021-01-27,33739697.0
2021-01-28,33791869.0
